10;712;0.19833003751638806
1;647;0.19533150841770475
2;718;0.12482049530134443
1;659;0.10147588644300852
1;651;0.18319339117789984
7;391;0.19901329950406538
1;548;0.19751757203963216
2;653;0.19852456816275785
1;652;0.19607154763027657
6;708;0.19816225166416856
1;643;0.17265064424131274
4;216;0.1925433386604929
2;654;0.1319216916038668
5;645;0.1870112959032293
12;707;0.19717048485343447
4;648;0.1951971294041564
10;713;0.1894163859803863
1;656;0.1851325367382127
5;578;0.13052498955673203
12;711;0.16480792225707858
4;653;0.19591533190886543
11;660;0.19161449768884903
8;386;0.1987531952122641
10;381;0.19729633493085483
2;609;0.19973935391190017
6;719;0.19722238545165882
8;106;0.19778773912125822
1;661;0.1937048730209947
12;717;0.19875079762768277
1;656;0.19896495288846763
1;659;0.19993739896544985
4;714;0.19450821310292965
8;393;0.1955038752902761
10;638;0.19337066774669165
5;650;0.1962523415455912
1;637;0.1979186236445956
1;644;0.18580404244692106
7;652;0.1801394064740334
1;647;0.19662567274489284
11;645;0.19868233959109832
1;643;0.19406919542823467
1;207;0.19877717647922782
1;541;0.19653220920570746
6;635;0.19750048095792538
8;714;0.1997601489017411
7;642;0.19822940126804134
9;711;0.1980278516998509
3;547;0.198792525900772
1;658;0.19589127883234506
11;675;0.19984945229456402
8;717;0.19715221652677972
10;360;0.19922852844560598
10;637;0.18222659048300585
7;715;0.19764647919999334
1;653;0.19999473212590616
4;197;0.19230986110999457
11;663;0.18913975445424122
7;394;0.19095831325986248
1;650;0.1965781721140757
1;648;0.19725971034513104
6;684;0.19977766610978515
1;656;0.19389958888723888
1;660;0.19938858361971956
11;649;0.19525255090217297
9;718;0.19742635290513771
1;657;0.19892920421587204
3;716;0.19640353526343984
5;657;0.1974809430928015
3;576;0.1982650843456877
1;649;0.19684577418478683
11;718;0.1796157690744288
1;83;0.10050999673024241
7;644;0.19957505797328545
8;394;0.19929110397557329
12;691;0.19620919556037725
1;665;0.19883633243028864
12;700;0.19902280867462685
6;638;0.19107175976168336
6;642;0.19771418811907002
11;638;0.19591410478262591
4;688;0.1889931657718399
3;642;0.19950002962588048
1;642;0.1998399006928197
7;642;0.19292792854825422
2;206;0.1915083373616825
5;214;0.1948021719493408
2;714;0.19626459683096986
11;640;0.19621892941104763
1;668;0.19854130864639333
8;381;0.195461933301615
1;649;0.1974401539164159
1;664;0.19252624140113153
7;651;0.1941536862856761
11;153;0.19317438948720364
6;446;0.19518557107584694
6;673;0.198489192255289
4;204;0.1939761338927093
1;548;0.19673020223546142
1;696;0.007797411390886567
1;668;0.19818217092006987
1;645;0.19521911008774054
4;658;0.19818173904576908
10;664;0.19932246084711686
6;711;0.1947685832850276
4;650;0.19833908126901645
1;666;0.18953535879822225
7;717;0.19667325859935847
3;689;0.19688191153649526
5;210;0.19341087393596712
5;681;0.1965874555412411
6;453;0.19654872506040588
5;654;0.19741738011256021
7;647;0.1691088938123542
1;650;0.19337722360083842
